corp_code,corp_name,bsns_year,fs_div,sj_div,sj_nm,account_id,account_nm,thstrm_amount,frmtrm_amount,ord,currency
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),-69343263,-1590878620,11,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),70868748330,36260333991,12,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-959410074,132373776,13,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산평가손익,-982024896,173196244,15,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,22614822,-40822468,17,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,69909338256,36392707767,18,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),71091356766,38185851758,20,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-153265173,-334639147,21,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,지배기업의 소유주에게 귀속되는 당기순이익(손실),-69343263,-1590878620,23,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",70062603429,36727346914,25,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,"총 포괄손익, 비지배지분",-153265173,-334639147,26,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업기본주당이익(손실),6471,3511,29,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업기본주당이익(손실),-6,-146,30,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,계속영업희석주당이익(손실),6313,3441,32,KRW
00399694,SOOP,2021,CFS,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,중단영업희석주당이익(손실),-6,-143,33,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,133463743907,72316360603,0,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),70868748330,36260333991,1,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,43397946777,38455373086,2,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,27238944959,8021313267,3,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,734438910,781596978,4,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,1048650000,11500000,5,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급,42381664,46752751,6,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,9782603405,11167003968,7,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-113440066736,-17826331072,8,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,단기대여금의 감소,91425756,106840789,9,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,장기대여금의 감소,319844367,88788908,10,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,당기손익-공정가치금융자산의 처분,36984172064,52437525310,11,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정으로 분류된 비유동자산이나 처분자산집단의 처분,367909091,0,12,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,772216003,103904682,13,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,0,0,14,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,보증금의 감소,9000000,99368216,15,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,종속기업과 기타 사업의 지배력 획득에 따른 현금흐름,0,262804313,16,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,임차보증금의 감소,2057385640,2484542000,17,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 처분,0,0,18,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,단기대여금의 증가,190008207,487402550,19,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_PurchaseOfLongTermLoansAndReceivables,장기대여금의 증가,290000000,920000000,20,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_PurchaseOfNonCurrentFairValueFinancialAsset,당기손익-공정가치금융자산의 취득,123965685692,45966257181,21,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,기타포괄인식-공정가치금융자산의 취득,2729948986,99996341,22,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_PurchaseOfInvestmentsInAssociates,관계기업에 대한 투자지분의 취득,763945524,0,23,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,투자예치금의 순감소(순증가),770118657,11931176,24,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,9416777710,19303213744,25,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,3883761782,3862820000,26,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,단기금융상품의 순감소(순증가),10122110299,-962674253,27,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,임차보증금의 증가,1700662800,3182156942,28,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,보증금의 증가,209000000,5000000,29,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,종속기업과 기타 사업의 지배력 상실에 따른 현금흐름,0,-8392983,30,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-11163745687,-15654494740,31,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_ProceedsFromIssuingShares,주식의 발행,0,0,32,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,0,900000000,33,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,0,0,34,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,0,983700200,35,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_RepaymentsOfBonds,사채의 상환,0,0,36,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,0,5945077400,37,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,-표준계정코드 미사용-,주식선택권 행사로 인한 현금유출,4433800,3585800,38,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,6914393230,6008324340,39,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채 원금의 지급,4244918657,3613807000,40,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_PaymentForConsolidatedCapitalTransactions,연결자본거래로 인한 현금유출,0,0,41,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,환율변동효과 반영전 현금및현금성자산의 순증가(감소),8859931484,38835534791,42,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,231078661,-159150868,43,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,66012081825,27335697902,44,KRW
00399694,SOOP,2021,CFS,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,75103091970,66012081825,45,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,48008003643,48008003643,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,5747383500,5747383500,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,147559323414,121788853230,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,904956166,2859590626,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,146654367248,118929262604,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,-10377740793,-7387988523,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,-3139673267,-3617190792,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,106416394165,76179054776,1,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),0,0,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),-153265173,-334639147,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),71022013503,36594973138,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),0,0,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),0,,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),71022013503,36594973138,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),0,0,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),70868748330,36260333991,2,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,-959410074,132373776,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,-959410074,132373776,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,-959410074,132373776,3,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,0,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,0,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,0,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,0,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,0,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,0,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,345143749,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익의 대체,0,-345143749,4,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,0,0,5,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권의 행사,0,0,6,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,-2086003738,-419960868,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,-2086003738,-419960868,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,-2086003738,-419960868,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,7,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,0,0,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,0,0,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,7067884200,6012490000,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,0,0,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,0,0,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,7067884200,6012490000,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,7067884200,6012490000,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_DividendsPaid,배당금지급,0,0,8,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,0,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,0,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,0,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,-5945077400,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,-5945077400,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,0,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,-5945077400,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_TreasuryShareTransactions,자기주식 취득,0,0,9,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,0,0,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,0,0,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,0,0,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,0,0,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,1817126314,1749145279,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,1817126314,1749145279,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,0,0,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,1817126314,1749145279,10,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,-표준계정코드 미사용-,비지배지분의 출자,0,0,11,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,0,0,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,0,0,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,0,0,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,0,0,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,427860837,1949354136,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,427860837,1949354136,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,0,0,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분의 변동,-427860837,-1949354136,12,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,-705149488,6145406,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,-205984582,329358823,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,-499164906,-323213417,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,-499164906,-323213417,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,0,0,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,0,0,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,0,0,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,0,0,13,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,209426750558,147559323414,14,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,117845574,904956166,14,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,209308904984,146654367248,14,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,-10717922286,-10377740793,14,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,-4099083341,-3139673267,14,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,170370523468,106416394165,14,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,5747383500,5747383500,14,KRW
00399694,SOOP,2021,CFS,SCE,자본변동표,ifrs-full_Equity,기말자본,48008003643,48008003643,14,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,301344193870,184090695803,1,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,66490619176,58605940199,2,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,40000000000,28305987671,3,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,73755231074,65553633073,4,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,유동 당기손익-공정가치 금융자산,118077909802,30935052312,5,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,3020433818,690082548,6,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,94436811459,94100559074,7,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,비유동 당기손익-공정가치 금융자산,10732674707,8959463070,8,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,비유동 기타포괄손익-공정가치 금융자산,9000019058,7565617428,9,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타비유동채권,8464474578,8262922293,10,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,지분법적용 투자지분,19079209455,22678467303,11,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,32880905281,34807220141,12,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,4351842190,4997600103,13,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,4843666377,2891741905,14,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,5084019813,3937526831,15,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_Assets,자산총계,395781005329,278191254877,16,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,184858453184,119702320983,18,KRW
00399694,SOOP,2021,OFS,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,138537648401,96979379746,19,KRW
