video_id,channel_id,name_ko,name_en,unit,title,published_at,duration,views,likes,comments
Gx_O7OSQwpI,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,강지 마망이 데려온 잼민이와 아가 용가리,2026-06-14T08:30:02Z,PT12M30S,125975,3465,238.0
4nVjnxK4j0c,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,행운을 빌어 줘[A journey] - 원필(DAY6)ㅣ아라하시 타비 Cover,2026-06-11T12:59:06Z,PT3M31S,722843,14896,1545.0
btWrkWaZg7Y,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,다들 자기가 정병 같다고 하는 스텔 마피아게임,2026-06-11T08:30:08Z,PT16M36S,165328,3596,170.0
jVMJrs3LqEQ,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,스텔 야호~! 타비 갸루 챌린지스루~ #shorts #vtuber #타비,2026-06-10T03:30:07Z,PT14S,363985,16303,335.0
-12-3X1f2is,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,왜 나는 구구덕 할 때마다 펠리컨한테 먹히는거야!!!!,2026-06-09T09:44:54Z,PT10M32S,75331,1889,126.0
pRdcBSs7fuY,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,4티어한테 지고 2티어를 잡아버리는 스타 뉴비 정타비,2026-06-07T08:31:27Z,PT10M37S,66486,1768,117.0
1upcRr_nsJQ,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,지금까지 타비의 '사회실험' 서버였습니다!,2026-06-04T08:36:27Z,PT15M26S,192899,4440,264.0
gukI0uSmfnM,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,동료를 구하기 위해 미인계를 사용하는 히나,2026-06-02T08:30:05Z,PT15M7S,176861,3901,123.0
kbmuPYvJ_Nc,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,마크 분탕서버를 준비한 서버장의 첫날,2026-05-31T08:30:37Z,PT15M5S,199430,4115,307.0
ePf7o97-H90,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,타비의 마음예보🌦️ㅣ너에게 물들어버리면 #心予報 #vtuber #타비,2026-05-29T04:08:30Z,PT16S,291543,12474,451.0
YhPsg_4QnnE,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,대형 마크서버 열자마자 사과부터 한 사람,2026-05-28T08:30:30Z,PT8M51S,203871,4715,341.0
s3Gzvsejt14,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,나한텐 로블록스 대회가 '로낳대'이고 '월드컵'이야,2026-05-26T08:30:05Z,PT9M6S,60427,2113,197.0
UNWUqLjBROM,UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,Arahashi Tabi,UNIVERSE,스타크래프트 1 한번도 안 해보고 대회에 나갑니다!,2026-05-24T07:01:43Z,PT11M19S,76058,1966,184.0
lKzWST0es2o,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,베베스 NG컷🍓 #shorts #vtuber #시부키 #베리베리스트로베리,2026-08-14T10:16:47Z,PT31S,65472,6586,160.0
bhd4z2D9ZKE,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,이제 더는 내 장난이 통하질 않는다...,2026-08-14T08:00:34Z,PT13M5S,23764,1238,63.0
cx2OQmGgmVA,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,됐따 이거다!!!🍓 #shorts #vtuber #시부키 #베리베리스트로베리,2026-08-12T10:30:59Z,PT32S,129365,10682,274.0
PhCFvnuLO-Y,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,아니아니 그게 아니고요.. 살려주세요 사장님,2026-08-12T08:09:33Z,PT13M11S,71962,2569,111.0
WkHTew4daUU,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,부키랑 베베스🍓 #shorts #vtuber #시부키 #베리베리스트로베리,2026-08-10T09:32:35Z,PT24S,193560,13118,358.0
8bk_ezp8FB0,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,(단독입수) 부키 베베스 연습 촬영본 유출?!🍓 #shorts #vtuber #시부키 #베리베리스트로베리,2026-08-08T12:13:28Z,PT23S,313591,16216,426.0
LwytTxdne7g,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,아직 갈아입고 있다구 이 변태야!!!,2026-08-08T06:38:43Z,PT9M27S,42132,1899,107.0
_oF8Mi8VURU,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,얼마나 원하는건지 감도 안 옴 #shorts #vtuber,2026-08-07T08:18:16Z,PT29S,81341,3484,63.0
2Y9xeNzNQss,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,조롱하겠습니다 #shorts #vtuber,2026-08-06T08:09:56Z,PT1M12S,306972,10141,186.0
6uG4H7cOXfk,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,가오에 살고 가오에 죽는다 [실버 팰리스],2026-08-05T08:04:42Z,PT15M54S,42102,1607,106.0
RxUbruYYidY,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,진짜 부끄러워서 끈거 아니고요 #shorts #vtuber,2026-08-03T08:04:44Z,PT59S,122121,6712,98.0
wQtrgt8aexM,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,스텔라이브에는 부키맘들이 많다..,2026-08-02T08:23:52Z,PT10M27S,160999,4721,177.0
SAqlkl0_4GI,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,과일 바구니에 가득히 담아서🍓 #shorts #vtuber #시부키 #베리베리스트로베리,2026-08-01T11:53:38Z,PT12S,98312,4981,71.0
6SVBsOgi1UE,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,엄청 맛있는 녀석이 등 장!🍓 #shorts #vtuber #시부키 #베리베리스트로베리,2026-07-31T10:02:17Z,PT39S,79012,5720,98.0
E1xhRiqiYlY,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,설마 이젠 제가 귀찮아진건 아니죠? 아 사장니이임,2026-07-31T08:17:25Z,PT12M56S,118786,3262,142.0
iooDOH2vi04,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,광과민성 반응을 주의하시오 #shorts #vtuber #시부키 #베리베리스트로베리,2026-07-30T12:21:24Z,PT33S,78304,5226,88.0
kB4wrQ2oE4k,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,팬아트는 자유죠 #shorts #vtuber,2026-07-30T08:21:59Z,PT52S,75714,4444,133.0
orq3qbSUXyM,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,부키랑 딸기랑🍓 #shorts #vtuber #시부키 #베리베리스트로베리,2026-07-29T09:58:45Z,PT40S,78655,6345,135.0
L4o7GX0YCFA,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,뭐지 나 작업 당한건가,2026-07-29T08:09:49Z,PT16M1S,78414,2462,138.0
97bpHgSSZ5E,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,내가 고른 건 너야🍓💜 #shorts #vtuber #시부키 #베리베리스트로베리,2026-07-28T08:13:03Z,PT23S,95434,6787,160.0
xZn99-qKw2w,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,결혼한지 하루만에 파혼 위기,2026-07-27T08:47:01Z,PT11M26S,33365,1354,98.0
nsZmnwC9ukE,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,텐코 시부키(Tenko Shibuki) | 베리베리스트로베리 'Berry Verry Strawberry',2026-07-25T09:00:06Z,PT3M6S,797290,18994,1271.0
wO7pHjlBdz4,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,음~뫄 #shorts #vtuber,2026-07-24T08:01:08Z,PT25S,460040,13749,154.0
Ujpl7itnr0Q,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,못 본 사이에 많이 자랐죠?,2026-07-23T09:26:15Z,PT10M54S,368591,9034,440.0
1Gqp87VQM2U,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,뻬리뻬리스트로뻬리 #shorts #vtuber,2026-07-22T09:01:51Z,PT46S,122344,5349,78.0
-bp51LhmaWI,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,잼민이 셧다운제 #shorts #vtuber,2026-07-21T10:02:44Z,PT1M8S,196830,7673,95.0
dOadSpjbMCw,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,텐코 시부키(Tenko Shibuki) | 'Berry Verry Strawberry' Teaser,2026-07-20T09:00:11Z,PT32S,70923,5232,408.0
a5wHS0Y5iDs,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,부부 사기단에 당했습니다..,2026-07-19T06:00:04Z,PT12M52S,124569,3339,198.0
o1-jw8I3XRk,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,내 아내임 #shorts #vtuber,2026-07-18T06:22:58Z,PT38S,200183,5307,111.0
SOn6FS2U82w,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,이게 포대장이야 로켓단이야,2026-07-16T08:00:29Z,PT17M3S,155247,2717,160.0
N_M8Af5nBec,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,일방적 딜교 #shorts #vtuber,2026-07-14T09:21:27Z,PT1M,266642,6874,106.0
fRLPJdHlPZk,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,왜 다들 나만 보면 언니 소릴 듣고싶어 하는거야ㅠㅠ,2026-07-13T08:00:14Z,PT11M31S,166033,4821,298.0
Uuf2oipmXHg,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,나 후배 선배! #shorts #vtuber,2026-07-11T07:07:25Z,PT23S,984477,23416,259.0
smy_LZQKlng,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,'아빠' 라고 불러봤더니 생긴 일,2026-07-10T09:30:16Z,PT15M45S,411539,9784,515.0
UiYVtkyveYA,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,143cm #shorts #vtuber,2026-07-09T08:20:42Z,PT46S,1038012,22800,495.0
TRemuxAFhiw,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,태극듀오 혐짤 유포로 신고합니다,2026-07-08T08:11:31Z,PT10M14S,61331,2157,109.0
hlt9STeO230,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,부키의 리듬 천국 #shorts #vtuber,2026-07-07T08:46:15Z,PT59S,165301,6238,150.0
6HtXX4DwAOI,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,저요 저요 제가 청소 더 잘해요!,2026-07-06T08:37:52Z,PT16M44S,126190,2881,130.0
fW-iSAHm5CI,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,길 #shorts #vtuber,2026-07-06T06:00:35Z,PT51S,128906,4622,104.0
mZfKtdHwQ5w,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,생방송 중 언니의 습격 사건 #shorts #vtuber,2026-07-05T07:42:21Z,PT46S,290505,9012,146.0
w9ITxympOng,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,히나선배랑 한판 떴습니다,2026-07-04T07:20:31Z,PT10M46S,62782,2212,140.0
r7SLG0umy1I,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,다이노소어 #shorts #vtuber,2026-07-03T09:04:25Z,PT49S,363337,9835,149.0
E9f_CWQzcXg,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,사람들이 내 전설을 보고 웃는다.. 왤까?,2026-07-02T10:57:07Z,PT18M51S,190943,3508,292.0
qKmmMdR3Z7o,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,쪼아요다!! #shorts #vtuber,2026-06-30T09:16:44Z,PT40S,702771,24240,217.0
K75pG6MZ4_s,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,꼭꼭 숨어라 머리카락 보일라 [멧챠 카멜레온],2026-06-30T08:00:13Z,PT14M9S,94104,2762,123.0
AH8sMk7otKU,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,친애하는 소년이여 (拝啓、少年よ / Hump Back)  / 텐코 시부키 (Tenko Shibuki) cover,2026-06-29T08:30:06Z,PT3M9S,704876,16645,813.0
p2MTgAm90cI,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,내 친구 앤테이 #shorts #vtuber,2026-06-28T07:02:21Z,PT1M33S,238112,6595,175.0
ebw3ipM9hVA,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,사장님 덕질하러 회사 들어온 여우,2026-06-26T08:31:05Z,PT10M44S,140238,4125,156.0
bbMaGa_qkDw,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,사장님 따라하기 #shorts #vtuber,2026-06-25T08:19:14Z,PT39S,165769,8243,128.0
QMwIV2-55aU,UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,Tenko Shibuki,CLICHE,좀비 오이데~ #shorts #vtuber,2026-06-24T08:00:19Z,PT39S,91387,3977,68.0
h6l1cun1P68,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,더 이상 스텔에는 테토가 남아있지 않아,2026-08-13T09:00:06Z,PT8M2S,34329,1623,117.0
9S3if_u5n_Q,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,소녀레이 [みきとP 『 少女レイ』] / 아오쿠모 린(Aokumo Rin) Cover,2026-08-11T11:00:06Z,PT4M50S,114372,10179,630.0
_TsRssGFIXA,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,우리 리코 영어 잘해요,2026-08-10T09:00:33Z,PT8M5S,54395,2158,115.0
qO037QKcG5E,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,둘 다 안먹을래..,2026-08-08T09:00:33Z,PT8M3S,51544,2110,131.0
ys4_cLIvTt0,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,얘들아 궁금한게 있어🥸 #shorts #meme #stellive,2026-08-08T08:00:08Z,PT53S,346076,16960,349.0
CtaUTfjiFYI,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,유니 선배를 떠나보내며..,2026-08-06T09:00:04Z,PT8M2S,73038,2555,153.0
uiNbPeYW0dY,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,모두가 내 엉덩이를 쳐다봐,2026-08-04T09:00:15Z,PT8M2S,73034,2705,153.0
5F2ro1ATLl4,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,귀에 피나는 합방,2026-08-01T09:00:38Z,PT8M1S,73017,3009,135.0
kuDVqwQp0sA,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,린과 함께 시원하게 질러!!😆⚡️ #stellive #cliche #maidmyway #originalsong,2026-08-01T08:00:08Z,PT15S,101939,5832,113.0
nJU7P69Ri-U,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,복도 함 달려잇~!🏃‍♀️🔥 #stellive #cliche #maidmyway #originalsong,2026-07-31T08:00:24Z,PT15S,73006,5520,98.0
w-AwVlQj09o,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,후야야 고맙투우사🐂🐮 #shorts #meme #animation,2026-07-31T07:00:31Z,PT16S,100616,4942,142.0
J2h2KMZFNWo,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,가‘족’ [7월 핫클립],2026-07-30T09:00:24Z,PT8M13S,76456,2777,146.0
jkVfz92pmF8,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,린과 함께 살짝 춤춰봐😎💃 #stellive #cliche #maidmyway #originalsong,2026-07-30T08:00:15Z,PT17S,139165,7752,140.0
1hI6NS6g9i4,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,메이드의 출근 준비 최초 공개?!😲 #stellive #cliche #maidmyway #originalsong,2026-07-29T08:00:06Z,PT24S,95775,6145,134.0
ykZ6L1nnxYs,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,응애.,2026-07-28T09:00:28Z,PT8M30S,102810,3470,208.0
I88_TyumGqQ,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,린과 함께 살짝 미쳐봐☁️✨️ #stellive #cliche #maidmyway #originalsong,2026-07-28T08:00:22Z,PT12S,221801,10962,343.0
ZYSQLv_L26Y,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,아오쿠모 린(Aokumo Rin) | 'Maid My Way',2026-07-27T09:00:22Z,PT3M20S,1303866,32752,2437.0
ragPn2wxDq4,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,노인 학대 아닙니다,2026-07-26T08:00:04Z,PT8M4S,63083,2159,161.0
NMqafFZBz30,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,날 따라 해봐요! w. 클리셰😎 #shorts #animation,2026-07-26T07:00:13Z,PT14S,324095,14016,250.0
Q7ax2mNe_LQ,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,사장님의 후야 사랑,2026-07-24T08:00:06Z,PT8M2S,63418,2088,74.0
mgsN_OiwuTc,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,나에게 축구는 살인이다,2026-07-22T09:00:20Z,PT8M3S,96072,2632,148.0
vB_U8a5WNEk,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,예??,2026-07-20T09:00:26Z,PT8M18S,155507,3590,269.0
OR9URrgtjq8,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,아오쿠모 린(Aokumo Rin) | 'Maid My Way' Teaser,2026-07-18T09:00:37Z,PT34S,128506,7198,584.0
3r2KlJ-xR8I,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,윤님과 칠색조 듀오 결성 [멧챠 카멜레온],2026-07-17T09:00:20Z,PT8M2S,106049,2621,214.0
dt4EwmbhagQ,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,울면 튀겨먹는 알람시계 학살자,2026-07-14T09:00:00Z,PT8M4S,41672,1909,149.0
B7Xa42G62JA,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,일단 튀기면 맛있지 않을까?,2026-07-11T09:00:09Z,PT8M7S,72390,2273,145.0
7EDikq2tNSw,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,오빠 달린다,2026-07-09T09:00:20Z,PT8M2S,106446,3447,323.0
PKgtvHCrBNY,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,제발 갓길에 차 대세요!!!,2026-07-07T09:00:29Z,PT8M1S,66791,2408,110.0
DE6RBGc0nbE,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,포대장에게 의심을받는 린 [봉켓몬],2026-07-05T09:00:07Z,PT8M4S,131161,2620,163.0
m1LZcHSY_Dc,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,초전설 포켓몬 경쟁자 제거 완료 [봉켓몬],2026-07-02T09:00:37Z,PT8M2S,107611,2741,166.0
MIHbmiZMhs8,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,나나야 급하면 여기에 쌀래..?,2026-06-30T09:00:35Z,PT8M2S,73573,2256,220.0
y1nUYj_D1Es,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,물떼새(ヨルシカ - 千鳥) / 아오쿠모 린(Aokumo Rin) Cover,2026-06-28T08:00:06Z,PT4M12S,986717,19838,924.0
FRhKWBI8ot8,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,이야 히나선배 최고!! 역시 포여제! [봉켓몬],2026-06-27T10:00:05Z,PT8M24S,105489,2439,108.0
umNLtWOqPEE,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,히나선배 누리공 갖고싶다고? [봉켓몬],2026-06-25T09:00:29Z,PT8M13S,112178,2881,244.0
D2mWfxLT3iQ,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,리제선배 이리 할래?,2026-06-23T09:00:32Z,PT8M6S,94188,2913,206.0
7_bMoA_1_XM,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,유니 화낼게,2026-06-20T09:00:30Z,PT8M1S,51098,1758,97.0
ii84BIAv2bs,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,메이플 재밌나요?,2026-06-18T09:00:18Z,PT8M1S,134977,2867,195.0
-pB04o3Fuoc,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,ワールドイズマイン (CPK! Remix) with ののちゃん！#音ノ乃のの #worldismine #shorts #vtuber,2026-06-17T08:00:36Z,PT34S,392251,24941,642.0
ttguSi7SHO4,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,'콩깍지',2026-06-16T09:00:34Z,PT8M1S,56722,2213,117.0
BCOFbw67Tv0,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,클리셰로 야라라라!⚾️ #ヤラララ #야라라라 #shorts,2026-06-16T08:00:12Z,PT31S,424775,14058,401.0
Q8_rzejugFQ,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,모라하지마! 모라하지마!😙 #모라하지마서버 #shorts #animation,2026-06-15T08:00:01Z,PT1M40S,828293,32776,651.0
WkQk6khP3CI,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,명조하는데 에이메스가 없는 사람이 있다고~?,2026-06-13T09:00:20Z,PT8M1S,66310,2287,213.0
5sCbZfJQh-g,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,마음예보💙 #心予幸 #eve #shorts,2026-06-12T08:00:39Z,PT18S,412026,20439,367.0
MrsE1WvTLcA,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,여기 사장님 집이었어요...? [모라하지마 서버],2026-06-09T09:00:27Z,PT8M1S,52333,1696,97.0
T0HZoc0Yr-4,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,느엥..,2026-06-08T09:00:16Z,PT8M1S,40741,1547,80.0
pgxzbTzvYdY,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,[4K] 완전감각Dreamer (完全感覚Dreamer) / 아오쿠모 린(Aokumo Rin) Cover,2026-06-07T09:00:00Z,PT4M18S,261985,7410,448.0
tZQOhC9Ktas,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,[4K] POP/STARS / Nerissa Ravencroft(네리사 레이븐크로프트) x 아오쿠모 린(Aokumo Rin) Cover,2026-06-06T09:00:24Z,PT3M17S,234498,10848,363.0
bBOUBCrx__c,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,반품할래요... [모라하지마 서버],2026-06-05T09:00:00Z,PT8M3S,50830,1644,87.0
aACJnJRuCLs,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,[4K] 귀엽기만 하면 안 되나요? (かわいいだけじゃだめですか？) / 아야츠노 유니 X 시라유키 히나 X 아오쿠모 린 Cover,2026-06-04T09:00:26Z,PT4M16S,301679,7379,416.0
GhHcaH6bAHQ,UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,Aokumo Rin,CLICHE,[4K] 에고 록 (エゴロック) / 아야츠노 유니 X 아오쿠모 린 Cover,2026-06-03T09:00:24Z,PT2M57S,212428,5374,198.0
iE-wug8rQ94,UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,Hanako Nana,CLICHE,말 조심해라 진짜💢 #animation #shorts,2026-08-14T08:00:30Z,PT12S,67957,4241,156.0
lpukv7wjy6o,UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,Hanako Nana,CLICHE,~어머니한테 테이블 매너 배우고 폼 잡았던 어린 시절 이야기~,2026-08-13T08:00:15Z,PT8M38S,37545,1839,123.0
NpX5xGakRqk,UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,Hanako Nana,CLICHE,포켓몬에 독을 풀었다 #shorts #vtuber,2026-08-12T08:00:08Z,PT23S,86541,1927,69.0
OJr1k4iWZfU,UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,Hanako Nana,CLICHE,쥐잡는 데 특효약 #shorts #vtuber,2026-08-11T08:00:00Z,PT39S,93286,5223,121.0
wc1kUpSMYRs,UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,Hanako Nana,CLICHE,어어..? 분명 내가 희롱하는 쪽이었는데..?,2026-08-09T04:00:02Z,PT13M52S,76578,3653,219.0
DLoKxB0VeaI,UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,Hanako Nana,CLICHE,브레이킹...그거다 #shorts #animation,2026-08-08T05:00:14Z,PT32S,241902,9562,276.0
