collected_at,chzzk_id,name_ko,name_en,unit,role,followers,status,is_live,concurrent_users,accumulate_count,live_title,category,tags,last_concurrent_users
2026-08-13T01:56:54.567519+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236959,CLOSE,False,,,,,,2865
2026-08-13T01:56:54.567519+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209926,CLOSE,False,,,,,,2376
2026-08-13T01:56:54.567519+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252995,CLOSE,False,,,,,,2497
2026-08-13T01:56:54.567519+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255455,CLOSE,False,,,,,,3412
2026-08-13T01:56:54.567519+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241291,CLOSE,False,,,,,,4629
2026-08-13T01:56:54.567519+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219285,CLOSE,False,,,,,,2702
2026-08-13T01:56:54.567519+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207587,CLOSE,False,,,,,,2391
2026-08-13T01:56:54.567519+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209421,CLOSE,False,,,,,,2307
2026-08-13T03:34:22.445895+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287345,CLOSE,False,,,,,,1665
2026-08-13T03:34:22.445895+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302029,CLOSE,False,,,,,,2370
2026-08-13T03:34:22.445895+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156854,CLOSE,False,,,,,,1546
2026-08-13T03:34:22.445895+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236962,CLOSE,False,,,,,,2865
2026-08-13T03:34:22.445895+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209929,CLOSE,False,,,,,,2376
2026-08-13T03:34:22.445895+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253000,CLOSE,False,,,,,,2497
2026-08-13T03:34:22.445895+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255466,CLOSE,False,,,,,,3412
2026-08-13T03:34:22.445895+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241294,CLOSE,False,,,,,,4629
2026-08-13T03:34:22.445895+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219291,CLOSE,False,,,,,,2702
2026-08-13T03:34:22.445895+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207588,CLOSE,False,,,,,,2391
2026-08-13T03:34:22.445895+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209425,CLOSE,False,,,,,,2307
2026-08-13T05:22:07.646932+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287362,OPEN,True,3032,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T05:22:07.646932+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302030,CLOSE,False,,,,,,2370
2026-08-13T05:22:07.646932+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156855,CLOSE,False,,,,,,1546
2026-08-13T05:22:07.646932+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236961,CLOSE,False,,,,,,2865
2026-08-13T05:22:07.646932+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209926,CLOSE,False,,,,,,2376
2026-08-13T05:22:07.646932+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253003,CLOSE,False,,,,,,2497
2026-08-13T05:22:07.646932+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255470,CLOSE,False,,,,,,3412
2026-08-13T05:22:07.646932+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241300,CLOSE,False,,,,,,4629
2026-08-13T05:22:07.646932+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219296,CLOSE,False,,,,,,2702
2026-08-13T05:22:07.646932+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207592,CLOSE,False,,,,,,2391
2026-08-13T05:22:07.646932+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209430,CLOSE,False,,,,,,2307
2026-08-13T06:57:57.877806+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287399,OPEN,True,3407,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T06:57:57.877806+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302031,CLOSE,False,,,,,,2370
2026-08-13T06:57:57.877806+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156856,CLOSE,False,,,,,,1546
2026-08-13T06:57:57.877806+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236960,CLOSE,False,,,,,,2865
2026-08-13T06:57:57.877806+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209930,CLOSE,False,,,,,,2376
2026-08-13T06:57:57.877806+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253008,CLOSE,False,,,,,,2497
2026-08-13T06:57:57.877806+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255474,CLOSE,False,,,,,,3412
2026-08-13T06:57:57.877806+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241306,CLOSE,False,,,,,,4629
2026-08-13T06:57:57.877806+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219303,CLOSE,False,,,,,,2702
2026-08-13T06:57:57.877806+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207598,CLOSE,False,,,,,,2391
2026-08-13T06:57:57.877806+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209435,CLOSE,False,,,,,,2307
2026-08-13T08:39:01.880907+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287437,OPEN,True,2462,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T08:39:01.880907+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302042,CLOSE,False,,,,,,2370
2026-08-13T08:39:01.880907+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156870,CLOSE,False,,,,,,1546
2026-08-13T08:39:01.880907+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236968,CLOSE,False,,,,,,2865
2026-08-13T08:39:01.880907+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209939,CLOSE,False,,,,,,2376
2026-08-13T08:39:01.880907+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253020,CLOSE,False,,,,,,2497
2026-08-13T08:39:01.880907+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255480,CLOSE,False,,,,,,3412
2026-08-13T08:39:01.880907+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241308,CLOSE,False,,,,,,4629
2026-08-13T08:39:01.880907+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219318,CLOSE,False,,,,,,2702
2026-08-13T08:39:01.880907+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207633,OPEN,True,4590,0,포린이 혼자하다가 드디어 방송에서 포챔스키다,포켓몬 챔피언스,스텔라이브|나나|하나코나나|클리셰,
2026-08-13T08:39:01.880907+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209443,CLOSE,False,,,,,,2307
2026-08-13T09:47:36.377343+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287455,OPEN,True,2093,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T09:47:36.377343+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302043,CLOSE,False,,,,,,2370
2026-08-13T09:47:36.377343+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156880,CLOSE,False,,,,,,1546
2026-08-13T09:47:36.377343+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236972,OPEN,True,1663,0,그냥별똥별기다리다가기절한사람,talk,스텔라이브|버튜버|2기생|히나|노래,
2026-08-13T09:47:36.377343+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209941,CLOSE,False,,,,,,2376
2026-08-13T09:47:36.377343+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253029,CLOSE,False,,,,,,2497
2026-08-13T09:47:36.377343+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255490,CLOSE,False,,,,,,3412
2026-08-13T09:47:36.377343+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241320,OPEN,True,2484,0,오늘은 상상도 못한 ㄴㅇㄱ,talk,스텔라이브|시부키|3기생|대박박|부키,
2026-08-13T09:47:36.377343+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219328,CLOSE,False,,,,,,2702
2026-08-13T09:47:36.377343+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207655,OPEN,True,2981,0,오늘은 이거저거 게임중독자 데이,에이펙스 레전드,스텔라이브|나나|하나코나나|클리셰,
2026-08-13T09:47:36.377343+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209459,OPEN,True,3900,0,드디어 빙하기 끝! [시키샤카샤카슈-와! 100만회 감사합니당]💚,talk,스텔라이브|3기생|리코|클리셰,
2026-08-13T10:48:12.589345+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287476,OPEN,True,2548,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T10:48:12.589345+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302044,OPEN,True,1892,0,마지막 내전 ! ,talk,스텔라이브|유니,
2026-08-13T10:48:12.589345+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156884,CLOSE,False,,,,,,1546
2026-08-13T10:48:12.589345+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236981,OPEN,True,2040,0,저랑 리버스: 1999 하실 분 [광고],리버스: 1999,스텔라이브|버튜버|2기생|히나|노래,
2026-08-13T10:48:12.589345+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209943,CLOSE,False,,,,,,2376
2026-08-13T10:48:12.589345+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253032,CLOSE,False,,,,,,1459
2026-08-13T10:48:12.589345+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255497,CLOSE,False,,,,,,3412
2026-08-13T10:48:12.589345+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241328,OPEN,True,5346,0,그놈의 대두 스페이스 ,데드 스페이스,스텔라이브|시부키|3기생|대박박|부키,
2026-08-13T10:48:12.589345+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219337,OPEN,True,116,0,"데바데 2:8 w. 사장님, 리제, 리코",데드 바이 데이라이트,스텔라이브|3기생|아오쿠모린|vtuber|뇨,
2026-08-13T10:48:12.589345+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207662,OPEN,True,3186,0,우효오오오오오옹ㅇ오ㅗ옸,이터널 리턴,스텔라이브|나나|하나코나나|클리셰,
2026-08-13T10:48:12.589345+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209473,OPEN,True,4589,0,데바데 w. 강지 리제 린 [시키샤카샤카슈-와! 100만회 감사합니당]💚,데드 바이 데이라이트,스텔라이브|3기생|리코|클리셰,
2026-08-13T11:35:57.477508+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287502,OPEN,True,2109,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T11:35:57.477508+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302056,OPEN,True,2911,0,마지막 내전 ! ,오버워치,스텔라이브|유니,
2026-08-13T11:35:57.477508+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156896,CLOSE,False,,,,,,1546
2026-08-13T11:35:57.477508+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236989,OPEN,True,1657,0,저랑 리버스: 1999 하실 분 [광고],리버스: 1999,스텔라이브|버튜버|2기생|히나|노래,
2026-08-13T11:35:57.477508+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209952,CLOSE,False,,,,,,2376
2026-08-13T11:35:57.477508+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253055,CLOSE,False,,,,,,2597
2026-08-13T11:35:57.477508+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255505,CLOSE,False,,,,,,3412
2026-08-13T11:35:57.477508+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241346,OPEN,True,4879,0,그놈의 대두 스페이스 ,데드 스페이스,스텔라이브|시부키|3기생|대박박|부키,
2026-08-13T11:35:57.477508+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219369,OPEN,True,2587,0,"데바데 2:8 w. 사장님, 리제, 리코",데드 바이 데이라이트,스텔라이브|3기생|아오쿠모린|vtuber|뇨,
2026-08-13T11:35:57.477508+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207682,OPEN,True,3172,0,우효오오오오오옹ㅇ오ㅗ옸,이터널 리턴,스텔라이브|나나|하나코나나|클리셰,
2026-08-13T11:35:57.477508+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209508,OPEN,True,3924,0,데바데 w. 강지 리제 린 [시키샤카샤카슈-와! 100만회 감사합니당]💚,데드 바이 데이라이트,스텔라이브|3기생|리코|클리셰,
2026-08-13T12:31:52.258788+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287527,OPEN,True,2090,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T12:31:52.258788+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302056,OPEN,True,3232,0,마지막 내전 ! ,오버워치,스텔라이브|유니,
2026-08-13T12:31:52.258788+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156901,CLOSE,False,,,,,,1546
2026-08-13T12:31:52.258788+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236997,OPEN,True,1700,0,방제모,talk,스텔라이브|버튜버|2기생|히나|노래,
2026-08-13T12:31:52.258788+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209960,CLOSE,False,,,,,,2376
2026-08-13T12:31:52.258788+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253073,OPEN,True,2497,0,"헤헿 하합빵해요합방 헤헿 (w.사쬬, 린, 리코)",talk,스텔라이브|아카네리제,
2026-08-13T12:31:52.258788+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255522,CLOSE,False,,,,,,3412
2026-08-13T12:31:52.258788+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241364,OPEN,True,5043,0,그놈의 대두 스페이스 ,데드 스페이스,스텔라이브|시부키|3기생|대박박|부키,
2026-08-13T12:31:52.258788+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219394,OPEN,True,2918,0,"데바데 w. 사장님, 리제, 리코, 춘향님",데드 바이 데이라이트,스텔라이브|3기생|아오쿠모린|vtuber|뇨,
2026-08-13T12:31:52.258788+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207703,CLOSE,False,,,,,,3064
2026-08-13T12:31:52.258788+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209522,OPEN,True,4000,0,데바데 w. 강지 리제 린 이춘향 [시키샤카샤카슈-와! 100만회 감사합니당]💚,데드 바이 데이라이트,스텔라이브|3기생|리코|클리셰,
2026-08-13T14:07:06.655294+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287573,OPEN,True,2044,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T14:07:06.655294+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302069,OPEN,True,3310,0,마지막 내전 ! ,오버워치,스텔라이브|유니,
2026-08-13T14:07:06.655294+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156915,CLOSE,False,,,,,,1546
2026-08-13T14:07:06.655294+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,237018,OPEN,True,2992,0,포평 ;;,talk,스텔라이브|버튜버|2기생|히나|노래,
2026-08-13T14:07:06.655294+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209970,CLOSE,False,,,,,,2376
2026-08-13T14:07:06.655294+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253117,OPEN,True,2958,0,"헤헿 하합빵해요합방 헤헿 (w.사쬬, 린, 리코, 춘향님)",데드 바이 데이라이트,스텔라이브|아카네리제,
2026-08-13T14:07:06.655294+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255533,CLOSE,False,,,,,,3412
2026-08-13T14:07:06.655294+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241379,OPEN,True,5060,0,그놈의 대두 스페이스 ,데드 스페이스,스텔라이브|시부키|3기생|대박박|부키,
2026-08-13T14:07:06.655294+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219438,OPEN,True,3463,0,"데바데 w. 사장님, 리제, 리코, 춘향님",데드 바이 데이라이트,스텔라이브|3기생|아오쿠모린|vtuber|뇨,
2026-08-13T14:07:06.655294+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207721,CLOSE,False,,,,,,3064
2026-08-13T14:07:06.655294+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209559,OPEN,True,4003,0,데바데 w. 강지 리제 린 이춘향 [시키샤카샤카슈-와! 100만회 감사합니당]💚,데드 바이 데이라이트,스텔라이브|3기생|리코|클리셰,
2026-08-13T15:14:35.134318+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287598,OPEN,True,2060,0,( ܸ ⩌⩊⩌ ܸ ),데드 바이 데이라이트,강지|스텔라이브|픽셀네트워크,
2026-08-13T15:14:35.134318+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302076,CLOSE,False,,,,,,2239
2026-08-13T15:14:35.134318+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156923,CLOSE,False,,,,,,1546
2026-08-13T15:14:35.134318+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,237044,OPEN,True,3752,0,포평 ;;,talk,스텔라이브|버튜버|2기생|히나|노래,
2026-08-13T15:14:35.134318+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209977,CLOSE,False,,,,,,2376
2026-08-13T15:14:35.134318+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253141,OPEN,True,2862,0,"헤헿 하합빵해요합방 헤헿 (w.사쬬, 린, 리코, 춘향님)",데드 바이 데이라이트,스텔라이브|아카네리제,
2026-08-13T15:14:35.134318+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255545,CLOSE,False,,,,,,3412
2026-08-13T15:14:35.134318+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241392,OPEN,True,4545,0,그놈의 대두 스페이스 ,데드 스페이스,스텔라이브|시부키|3기생|대박박|부키,
2026-08-13T15:14:35.134318+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219458,OPEN,True,3295,0,"데바데 w. 사장님, 리제, 리코, 춘향님",데드 바이 데이라이트,스텔라이브|3기생|아오쿠모린|vtuber|뇨,
2026-08-13T15:14:35.134318+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207732,CLOSE,False,,,,,,3064
2026-08-13T15:14:35.134318+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209584,OPEN,True,3231,0,데바데 w. 강지 리제 린 이춘향 [시키샤카샤카슈-와! 100만회 감사합니당]💚,데드 바이 데이라이트,스텔라이브|3기생|리코|클리셰,
2026-08-13T16:14:02.169055+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287615,CLOSE,False,,,,,,1672
2026-08-13T16:14:02.169055+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302084,CLOSE,False,,,,,,2239
2026-08-13T16:14:02.169055+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156933,CLOSE,False,,,,,,1546
2026-08-13T16:14:02.169055+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,237066,CLOSE,False,,,,,,2810
2026-08-13T16:14:02.169055+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209984,CLOSE,False,,,,,,2376
2026-08-13T16:14:02.169055+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,253162,OPEN,True,2805,0,헤헿 새셋팅쟈랑할게,talk,스텔라이브|아카네리제,
2026-08-13T16:14:02.169055+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255560,CLOSE,False,,,,,,3412
2026-08-13T16:14:02.169055+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241416,OPEN,True,4404,0,그놈의 대두 스페이스 ,데드 스페이스,스텔라이브|시부키|3기생|대박박|부키,
2026-08-13T16:14:02.169055+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219481,OPEN,True,3006,0,"데바데 w. 사장님, 리제, 리코, 춘향님",데드 바이 데이라이트,스텔라이브|3기생|아오쿠모린|vtuber|뇨,
2026-08-13T16:14:02.169055+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207741,CLOSE,False,,,,,,3064
2026-08-13T16:14:02.169055+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209599,OPEN,True,2864,0, [시키샤카샤카슈-와! 100만회 감사합니당]💚,오버워치,스텔라이브|3기생|리코|클리셰,
2026-08-13T17:17:34.474684+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287632,CLOSE,False,,,,,,1672
2026-08-13T17:17:34.474684+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,302092,CLOSE,False,,,,,,2239
2026-08-13T17:17:34.474684+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156939,CLOSE,False,,,,,,1546
2026-08-13T17:17:34.474684+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,237075,CLOSE,False,,,,,,2810
