video_id,clip_channel_id,clip_channel_title,source_member_ko,source_member_en,unit,title,published_at,views,likes,comments,clip_channel_subs
mN9GEb7bmBo,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,회식 썰 푸는 고양이 / 네네코 마시로 키리누키,2023-07-17T12:38:30Z,20422,305.0,5.0,3560
3T1MfKbmKds,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,요망한 고양이 메이드와 주인 타비 / 마시로 키리누키,2023-09-06T12:10:26Z,392953,9442.0,118.0,3560
NdivHc1eZ5s,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,내가 뉴스에?? (반응 영상) / 네네코 마시로 키리누키,2023-07-10T03:33:17Z,20239,353.0,10.0,3560
0ceS2jPQwd8,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,강사장 무시??? / 네네코 마시로 키리누키,2023-06-23T08:36:32Z,3234,56.0,6.0,3560
oH9ht82iCZk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,이 묶어버릴 놈아!! / 네네코 마시로 키리누키,2023-06-25T05:18:59Z,4460,77.0,6.0,3560
aTl-vPGEH4o,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,사투리 쓰는 시로 / 네네코 마시로 키리누키,2023-06-19T09:32:21Z,5764,83.0,6.0,3560
PiYid3gwMSU,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,강지의 취향을 듣는 2기생 멤버들 / 네네코 마시로 키리누키,2023-07-22T08:09:24Z,17085,238.0,14.0,3560
-1cplH9U67k,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,욕하는 시로도 매력있어 + 보너스 / 네네코 마시로 키리누키,2023-08-20T14:47:28Z,4699,117.0,25.0,3560
yIV6j3Ahdwg,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,영안실 깜놀 모음집 / 네네코 마시로 키리누키,2023-07-31T09:36:00Z,5375,102.0,4.0,3560
bOpxpYP0BKk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,마시로 데뷔 방송 표정 모음／네네코 마시로 키리누키,2023-06-17T14:40:17Z,983,25.0,0.0,3560
TWyEo-F-H9U,UCaZe24DH7CJ_ZCtrXfQwNkg,버츄얼키리누키,네네코 마시로,Neneko Mashiro,UNIVERSE,[네네코 마시로] 국기 맞히기 (다 틀림),2023-06-19T21:33:24Z,7695,121.0,5.0,3660
uzlRXGOatNk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,X믈리에 맛시로 / 네네코 마시로 키리누키,2023-08-18T12:14:34Z,6719,124.0,11.0,3560
8Uh8rR5X_Xg,UCaZe24DH7CJ_ZCtrXfQwNkg,버츄얼키리누키,네네코 마시로,Neneko Mashiro,UNIVERSE,[네네코 마시로] 불가능한 미션,2023-06-21T23:00:06Z,18546,374.0,13.0,3660
XWEdVbA6UV4,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,잼민이에게 시비걸리는 시로 / 네네코 마시로 키리누키,2023-07-09T09:43:47Z,10982,134.0,4.0,3560
x72tnFS8PJk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,시로를 벗기려는 마로들 / 네네코 마시로 키리누키,2023-08-01T07:16:19Z,19362,285.0,6.0,3560
Xs9VkpjuM3M,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,불속성 효냥이 맛시로 / 네네코 마시로 키리누키,2023-07-12T14:19:27Z,1232,23.0,1.0,3560
XSEhLKKhfOA,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,사장님 팀킬해버리는 시로 / 네네코 마시로 키리누키,2023-08-19T14:04:10Z,4469,66.0,4.0,3560
S-m-tOzc-aU,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,봇치 더 시로 / 네네코 마시로 키리누키,2023-08-26T12:08:13Z,13629,232.0,15.0,3560
mymXB5PCTgo,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,곡성 홍보대사 맛시로 / 네네코 마시로 키리누키,2023-07-01T15:12:04Z,4234,67.0,7.0,3560
7xJS3ebNPNw,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,내 성향이 이렇다고? / 네네코 마시로 키리누키,2023-08-07T10:00:28Z,2445,53.0,2.0,3560
_vlIckIbl2U,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,앞담하는 시로 / 네네코 마시로 키리누키,2023-08-16T13:46:24Z,4879,121.0,20.0,3560
-cD3XnGD4do,UCGOr4vPslzSKpfsu7fdBWkw,밍챠밍챠,네네코 마시로,Neneko Mashiro,UNIVERSE,야옹의 호흡 1형! #스텔라이브 #네네코마시로  #vtuber #키리누키 #lol #누누와윌럼프,2025-01-28T00:24:21Z,207355,4737.0,51.0,14300
RMpyZTHYygg,UCGOr4vPslzSKpfsu7fdBWkw,밍챠밍챠,네네코 마시로,Neneko Mashiro,UNIVERSE,F는 가짜 공감이야!! | 스텔라이브 네네코마시로 #스텔라이브 #네네코마시로  #버튜버  #키리누키,2025-02-02T10:19:01Z,6406,290.0,4.0,14300
Yedal3HiiQI,UCa3ZJe1WGlUcjROMB8K6ArQ,서트 클립 Surt Clip,네네코 마시로,Neneko Mashiro,UNIVERSE,서러움에 결국 울음이 터져버린 시로...,2023-10-04T05:24:54Z,424925,8267.0,281.0,4820
D2k3ZzRFnDo,UCfYkL2RQVvw5juuqTR0Btjw,꼬마 클립,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 썰 클립] 마시로가 들려주는 사장님 이야기,2023-08-09T14:00:16Z,38746,572.0,26.0,3730
rB2M4olHRUs,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,네네코 마시로,Neneko Mashiro,UNIVERSE,[스텔라이브 클립] 저희는 예뻐요,2024-10-11T23:19:33Z,424478,7538.0,270.0,10100
EDQVJXVPfN4,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 롤 모르는 사람이 봐도 재밌는 마시롤,2024-11-07T04:35:00Z,67064,1139.0,127.0,10100
bfV6VWpWav0,UCBeHATp3J7AlgvPH8EWsMlw,후야의 뿔피리,네네코 마시로,Neneko Mashiro,UNIVERSE,밍 합창단을 만든 마시로 ㅋㅋㅋㅋㅋ | 네네코 마시로 클립,2025-11-28T03:55:47Z,10380,296.0,13.0,2460
45pDcC-v5yI,UCMVY3pc7_ls3VXtEOIafD9g,취미클립채널,네네코 마시로,Neneko Mashiro,UNIVERSE,착한(?) 유니콘과 울보 고양이 | 유니 시로 클립,2025-10-08T09:15:00Z,18797,360.0,,350
NSweO8qOFoc,UCry-cqo_sdAyNLfaGI-__mA,StelLive切り抜き 翻訳チャンネル,네네코 마시로,Neneko Mashiro,UNIVERSE,【ねねこましろ】ギャグ線が高くてツッコミどころが多いｗｗｗ【StelLive 切り抜き】,2024-03-31T11:04:31Z,543,8.0,0.0,354
cpGfReGtAdA,UCfYkL2RQVvw5juuqTR0Btjw,꼬마 클립,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 마인크래프트] 그냥 마시로가 하품하는 영상,2023-06-29T05:43:09Z,4051,79.0,6.0,3730
3VXVDiCvg-4,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,네네코 마시로,Neneko Mashiro,UNIVERSE,【ねねこましろ】SEKIROを独特の感性で楽しむましろさんが可愛い【ステライブ切り抜き/日韓字幕】,2026-01-16T11:15:00Z,3014,114.0,11.0,4480
dPpqkoQ7fAE,UCXJxEy7Wv6tGfmnwuZwCHwA,FTECLIP,네네코 마시로,Neneko Mashiro,UNIVERSE,16비트시로 #vtuber #shorts #STELLIVE #버튜버#마시로,2026-04-14T03:02:00Z,3158,690.0,12.0,6290
QHQyFgwtO2g,UCyTbsubNhFMPixcxkHabhdA,도시락,네네코 마시로,Neneko Mashiro,UNIVERSE,이정도면 하품쨩 아닌가요? 【아마네나미다/天音なみだ/키리누키/切り抜き/Vtuber】,2022-05-05T08:23:38Z,48,3.0,0.0,36
2MixJxQ__ek,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,아카네 리제,Akane Lize,UNIVERSE,[리제 클립] 그저 매일 같이 반복되는 하루가 싫었던 리제,2026-07-23T15:00:13Z,44524,1018.0,78.0,10100
aMEoM63MQRc,UCGfoXQT0l8YJA0gfZoJKlXQ,김천마 Gimcheonma Clip,아카네 리제,Akane Lize,UNIVERSE,린이 두려운 리제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2026-06-27T00:15:31Z,41510,824.0,48.0,4310
tiy2maE5ytg,UCMQ2Enw82SclYZKenYfHU8g,스텔이즘,아카네 리제,Akane Lize,UNIVERSE,자신을 기다리는 피엔나들을 보고 울 뻔 했던 리제 [리제]  #스텔라이브 #아카네리제 #키리누키,2026-07-16T01:45:07Z,7686,278.0,26.0,1840
FP51QA3XyrM,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - 抜錨(출항/발묘) Live Cover,2026-04-04T12:00:19Z,606978,8631.0,298.0,5230
nK4BGyT64_E,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,타비한테 미웅뎅 안 미웡으로 고로시 당하는 리제,2026-08-11T08:30:16Z,2610,93.0,8.0,5230
8h50NF-So-s,UCfJWNsFuKV7R7vBhSXENJKg,특이점이 온 키리누키,아카네 리제,Akane Lize,UNIVERSE,봇한테 완패한 사람 #아카네리제 #스텔라이브 #데바데 #데드바이데이라이트 #deadbydaylight #버튜버 #키리누키,2026-08-11T11:32:24Z,2158,11.0,1.0,2240
U_EM0fM79j4,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,신기한 리제의 목소리 톤 차이,2025-04-01T07:00:21Z,105785,2338.0,49.0,5230
4Z4rfwXhpoc,UC6Fyyza_69kOyObucJN3K3A,누따비,아카네 리제,Akane Lize,UNIVERSE,리제의 &#39;그 클립&#39; 을 본 부키 ㅋㅋㅋㅋ,2024-06-30T00:00:04Z,789859,7543.0,78.0,18100
k4b7dnA8z0I,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - Not a Dream,2025-06-19T07:00:50Z,214577,2137.0,79.0,5230
kS67xjHSyTA,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,아카네 리제,Akane Lize,UNIVERSE,[리제 클립] 다음화 : 피엔나의 죽음,2026-01-13T03:01:03Z,110143,2029.0,74.0,10100
GSnmZ93EMQ0,UCqzw5-WH7iLU0-svf5-gyhw,레낭의 클립,아카네 리제,Akane Lize,UNIVERSE,[아카네 리제] 선잠/うたたね COVER,2025-01-21T05:05:33Z,51748,553.0,12.0,133
vCcYLCayiCQ,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - 死神(사신) Live Cover,2026-04-07T05:15:02Z,52337,935.0,40.0,5230
pu7Q_kbpppg,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,잠깐 한눈파는 엥나를 보고 질투하는 리제,2025-12-24T09:30:35Z,56210,1125.0,26.0,5230
kggS343e4Xk,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - 청록(Blue Rock),2025-06-18T10:01:15Z,293879,2531.0,82.0,5230
Z98a9P3NT-Q,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - しわあわせ(주름 맞추기),2024-08-06T18:00:18Z,351730,2253.0,78.0,5230
ZPBBCWBECRg,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,캥초딩과 유치하게 다투는 타비 [ 아라하시 타비 ],2026-08-10T08:01:13Z,1866,86.0,4.0,5200
LjFhqY8WTB0,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,스스로 게임 잘 한다고했다가 두들겨 맞는 타비 [ 아라하시 타비 ],2026-08-04T06:43:29Z,650,39.0,6.0,5200
maTEt2bv5Ks,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,뿡댕이는 돈 내고 매니저하는 중이라는 타비 [ 아라하시 타비 ],2026-07-26T06:31:11Z,3062,84.0,6.0,5200
WSVKo-upFvE,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,타비가 키리누키 따달라고 요청한 &quot;뿡댕이&quot; 이름에 관한 해명 [ 아라하시 타비 ],2026-05-01T06:16:13Z,4365,94.0,15.0,5200
2MZ4nT8J_9U,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,뿡댕이도 유행에 민감해야한다며 떼쓰는 타비 [ 아라하시 타비 ],2026-06-26T07:17:01Z,5424,182.0,17.0,5200
uoMcdfGKTN8,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,귀여운 걸 보고 싶다면 타비 방송으로 [ 아라하시 타비 ],2026-04-15T06:18:35Z,5755,188.0,27.0,5200
iCc34eI5aaA,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,한 수 더 배운 변태인 타비 [ 아라하시 타비 ],2026-08-08T04:57:01Z,12079,297.0,28.0,5200
YLdgYi_IbwE,UC9FG2tCnbH2Kv2xzAudio3Q,누키누끼,아라하시 타비,Arahashi Tabi,UNIVERSE,미친사람  #shorts  #아라하시타비 #키리누키 #스텔라이브,2025-06-27T03:29:39Z,466757,6306.0,114.0,4710
WEbFaDomPa4,UC5FdfN3DEDVCxfzmCaH0mzg,뿌냥이,아라하시 타비,Arahashi Tabi,UNIVERSE,자기 키리누키 영상이 Hype 순위 2위인 걸 알게 된 타비,2025-09-06T04:49:05Z,53710,929.0,45.0,6050
