channel_id,name_ko,song_key,title,video_id,n_versions,version_ids,published_at,views,likes,is_collab,topic_views,topic_video_ids,views_incl_topic
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,출항,출항 [抜錨(발묘) / 나나호시 관현악단 ナナホシ管弦楽団] ㅣ아카네 리제(Akane Lize) 【COVER】,R_B4tmy2DVA,1,R_B4tmy2DVA,2025-12-04T10:30:06+00:00,14302258,106911,False,0,,14302258
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,drowning,Drowning (WOODZ)ㅣ아카네 리제 (Akane Lize) 【Cover】,CyOAmEihVHs,1,CyOAmEihVHs,2024-07-20T10:40:07+00:00,11931593,72595,False,0,,11931593
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,내일의밤하늘초계반,내일의 밤하늘 초계반(アスノヨゾラ哨戒班)ㅣ아카네 리제(Akane Lize) 【COVER】,fTqvR0U0EC4,1,fTqvR0U0EC4,2025-02-04T11:00:07+00:00,10403585,58455,False,0,,10403585
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,낙향,낙향(都落ち) / 시라유키 히나 Cover,gBWIv6NvLcU,1,gBWIv6NvLcU,2023-06-08T06:00:09+00:00,8052239,44629,False,0,,8052239
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,선잠,선잠 (Leina) / 아카네 리제 Cover,t6EzltrzGNo,2,dxsiVSbpm8k|t6EzltrzGNo,2024-03-02T10:30:09+00:00,7623962,55762,False,0,,7623962
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,괴물,괴물 (怪物) / 아카네 리제 Cover,naWmFCbwi3M,1,naWmFCbwi3M,2023-06-09T06:00:09+00:00,7542409,41871,False,0,,7542409
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,너에게메롱,너에게 메롱(一二三) / 텐코 시부키(Tenko Shibuki) cover,KtZi0BN6lwg,2,HcfqHPrv5ik|KtZi0BN6lwg,2024-05-16T08:00:07+00:00,7444762,52345,False,0,,7444762
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,비행정,비행정 [飛行艇 - King Gnu] / 하나코 나나 COVER,YC-QnlIEbJU,1,YC-QnlIEbJU,2025-01-27T12:00:06+00:00,5478735,37630,False,0,,5478735
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,유령도쿄,유령도쿄(Ayase) / 아오쿠모 린(Aokumo Rin) Cover,UWa_OiXDiQA,1,UWa_OiXDiQA,2024-05-16T09:00:07+00:00,5168454,32530,False,0,,5168454
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,여우비,여우비 / 텐코 시부키(Tenko Shibuki) cover,sWZoIawG0tA,2,L_QZzYfB9Ro|sWZoIawG0tA,2024-08-09T11:00:07+00:00,5065720,35572,False,0,,5065720
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,w,W/X/Y (Tani Yuuki) / 아오쿠모 린(Aokumo Rin) Cover,I6bslYOW8Xk,1,I6bslYOW8Xk,2025-03-08T10:00:06+00:00,5013806,32338,False,0,,5013806
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,ireallywanttostayatyourhouse,I Really Want to Stay At Your House (Arrange ver.) | 시라유키 히나 Cover,RGrSmTKmBA4,1,RGrSmTKmBA4,2024-06-29T11:00:07+00:00,4962300,48462,False,0,,4962300
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,피날레,피날레(フィナーレ。) / 시라유키 히나 Cover,_-uHa5KiR90,1,_-uHa5KiR90,2024-02-11T12:00:07+00:00,4900398,31162,False,0,,4900398
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,enemy,Enemy [Imagine Dragons x J.I.D] / 하나코 나나 COVER,8vQfO5tT85k,2,xw4CWUhn_8Y|8vQfO5tT85k,2025-07-06T12:20:06+00:00,4796183,53838,True,0,,4796183
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,taeyeontox,TAEYEON (태연) 'To. X' / 아오쿠모 린(Aokumo Rin) Cover,ItUC9TPcb08,1,ItUC9TPcb08,2025-02-15T10:30:06+00:00,4495584,32409,True,0,,4495584
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,surges,Surges (Orangestar)ㅣ아카네 리제(Akane Lize) 【COVER】,q2uHl6EJh-k,1,q2uHl6EJh-k,2025-09-20T12:20:06+00:00,4383004,32979,False,0,,4383004
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,무희,무희 (Vaundy) / 아오쿠모 린(Aokumo Rin) Cover,O1MqvWf7q58,1,O1MqvWf7q58,2024-09-15T09:00:07+00:00,4280304,30609,False,0,,4280304
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,サムライハト,サムライハート(Some Like It Hot!!) / 하나코 나나 COVER,qpBCZ6kYVb4,1,qpBCZ6kYVb4,2024-10-05T10:00:31+00:00,4214093,26175,False,0,,4214093
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,golden,Golden - HUNTR/X (KPop Demon Hunters)ㅣ아카네 리제 x 아오쿠모 린 x 하나코 나나 【COVER】,JarYu85ctNY,2,Wbzf3YE_pfI|JarYu85ctNY,2025-08-01T11:00:06+00:00,4138372,58618,True,0,,4138372
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,melt,Melt (メルト)  ㅣ아카네 리제 【Cover】,ZMgLAy-VKe4,1,ZMgLAy-VKe4,2024-06-30T11:10:07+00:00,4118839,25764,False,0,,4118839
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,play,PLAY (Giga -プレイ) / 아오쿠모 린(Aokumo Rin) Cover,Bhe35DpMlzk,1,Bhe35DpMlzk,2025-08-21T11:00:06+00:00,4099154,49265,False,0,,4099154
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,괴수의꼬노래,괴수의 꽃노래 (怪獣の花唄) / 아카네 리제 Cover,yCVZq40vqLk,1,yCVZq40vqLk,2024-05-04T10:00:07+00:00,4011099,26749,False,0,,4011099
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,낮에뜨는달,낮에 뜨는 달 ( 안예은 ) / 아라하시 타비 Cover,5j8voUwxzmU,1,5j8voUwxzmU,2023-12-08T11:00:08+00:00,3969011,23227,False,0,,3969011
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,stay,"STAY (The Kid LAROI, Justin Bieber) / 아오쿠모 린(Aokumo Rin) Cover",KSCTkOn5Niw,1,KSCTkOn5Niw,2025-11-11T09:30:06+00:00,3573646,34168,False,0,,3573646
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,안녕또언젠가,"안녕, 또 언젠가! (요네즈 켄시) / 아오쿠모 린(Aokumo Rin) Cover",zcaAsuA54pI,1,zcaAsuA54pI,2024-07-21T10:00:07+00:00,3555321,24126,False,0,,3555321
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,가짜얼굴,가짜 얼굴(yama) /하나코 나나 COVER,v7UNI2YuqFc,1,v7UNI2YuqFc,2024-05-17T08:00:07+00:00,3475663,25374,False,0,,3475663
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,그저네게맑아라,그저 네게 맑아라 (ただ君に晴れ) / 시라유키 히나 Cover,bdapY46xR7A,1,bdapY46xR7A,2024-01-13T09:00:11+00:00,3464574,20735,False,0,,3464574
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,케세라세라,케세라세라 (Mrs. GREEN APPLE)  / 유즈하 리코(Yuzuha Riko) cover,J49wnPBsyrU,1,J49wnPBsyrU,2024-11-01T08:00:06+00:00,3412054,22240,False,0,,3412054
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,나라는것,나라는 것 (Mrs. GREEN APPLE) / 아카네 리제 Cover,lbBbNysWWCo,1,lbBbNysWWCo,2023-11-04T10:00:11+00:00,3387587,22154,False,0,,3387587
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,leo,Leo (レオ) / 텐코 시부키(Tenko Shibuki) cover,G5A-UDCxUiI,1,G5A-UDCxUiI,2024-09-30T12:00:22+00:00,3209968,24879,False,0,,3209968
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,overdose,Overdose (なとり) / 아오쿠모 린 (Aokumo Rin) Cover,pM8_wnJ7JsE,1,pM8_wnJ7JsE,2024-11-17T11:00:06+00:00,3187444,23489,False,0,,3187444
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,henceforth,Henceforth / 유즈하 리코(Yuzuha Riko) cover,apj5_-osMd4,3,gBq4IXVgEuE|QgqiJKX0yq0|apj5_-osMd4,2025-06-07T08:00:06+00:00,3173868,44358,False,0,,3173868
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,절정찬가,절정찬가 (絶頂讃歌) / Akane Lize (Cover),d_YvT_ULGkc,1,d_YvT_ULGkc,2024-02-17T10:30:07+00:00,3109333,21729,False,0,,3109333
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,ハッピエンド,ハッピーエンド (back number) / 아오쿠모 린(Aokumo Rin) Cover,ebnM6X6B1Yg,1,ebnM6X6B1Yg,2024-12-19T11:30:06+00:00,3048628,23848,False,0,,3048628
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,괴수의꽃노래,괴수의 꽃노래 (怪獣の花唄) / 유즈하 리코(Yuzuha Riko) cover,CtXv2_NBBOU,1,CtXv2_NBBOU,2024-07-21T13:00:20+00:00,3000349,24420,False,0,,3000349
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,첫사랑,첫사랑 ( 백아 ) / 아라하시 타비 Cover,HBoqsgRoDw4,1,HBoqsgRoDw4,2024-03-27T08:00:06+00:00,2979862,18940,False,0,,2979862
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,히로인,히로인 (back number - ヒロイン) / 유즈하 리코 (Yuzuha Riko) cover,qao2gYtY7bs,1,qao2gYtY7bs,2025-12-25T09:08:48+00:00,2975920,28273,False,0,,2975920
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,사랑감기에실려,사랑 감기에 실려 (Vaundy) / 아오쿠모 린(Aokumo Rin) Cover,-a6y64hn4DA,1,-a6y64hn4DA,2024-10-12T13:00:06+00:00,2971928,22277,False,0,,2971928
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,점묘의노래,【아야츠노 유니 X 아이리 칸나】 점묘의 노래 (点描の唄) | Cover,QDIdN_eBvl0,1,QDIdN_eBvl0,2024-12-01T10:58:06+00:00,2961631,28640,True,0,,2961631
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,절대적대완전싫어,절대적대완전싫어 / 유즈하 리코(Yuzuha Riko) x 텐코 시부키(Tenko Shibuki) cover,PBh8a0GaNFs,1,PBh8a0GaNFs,2025-01-28T09:00:07+00:00,2942630,22743,True,0,,2942630
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,생명에게미움받고있어,생명에게 미움받고 있어 (命に嫌われている。) / 텐코 시부키(Tenko Shibuki) cover,bJqdy8925Oc,1,bJqdy8925Oc,2025-11-14T10:00:08+00:00,2939704,25492,False,0,,2939704
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,irisout,IRIS OUT (요네즈 켄시) / 아오쿠모 린(Aokumo Rin) Cover,rxarDgejkZg,2,GoJvrC7GGIg|rxarDgejkZg,2025-10-19T09:30:06+00:00,2906748,45930,False,0,,2906748
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,만찬가,만찬가『晩餐歌』 | 시라유키 히나 Cover,L1haw5kPB7Q,1,L1haw5kPB7Q,2025-01-05T12:00:06+00:00,2851416,23490,False,0,,2851416
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,뱀파이어,뱀파이어 (ヴァンパイア)ㅣ아카네 리제(Akane Lize) 【COVER】,xDsvYAnq324,1,xDsvYAnq324,2025-06-11T12:30:06+00:00,2846073,23132,False,0,,2846073
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,sweetdreamsmydear,"Sweet Dreams, My Dear(Lost Ark) / 시라유키 히나 Cover",xRkZVxvk55U,1,xRkZVxvk55U,2024-03-15T10:30:07+00:00,2810525,17897,False,0,,2810525
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,걘아니야pt2,걘 아니야 Pt.2 [페노메코 (PENOMECO)] / 유즈하 리코(Yuzuha Riko) cover,cu9oCSWGFIM,1,cu9oCSWGFIM,2025-08-05T11:05:06+00:00,2795795,20380,False,0,,2795795
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,rumorルマ,Rumor ルーマー (Police Piccadilly) / 아오쿠모 린(Aokumo Rin) Cover,oAa_PoRopSs,1,oAa_PoRopSs,2024-08-11T11:30:06+00:00,2787222,23993,False,0,,2787222
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,벚꽃너그리고나,"벚꽃, 너, 그리고 나(サクラキミワタシ)ㅣ아카네 리제(Akane Lize) 【COVER】",f3bB5GgEZxw,1,f3bB5GgEZxw,2025-03-09T11:00:06+00:00,2733493,20332,False,0,,2733493
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,kenshiyonezu,LADY - KenshiYonezu(米津玄師) | 시라유키 히나 Cover,fAgAE9JmnOs,2,NAu_CVmP-bw|fAgAE9JmnOs,2025-06-30T11:00:06+00:00,2718223,29381,False,0,,2718223
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,걘아니야pt1,걘 아니야 Pt.1 [지코 (ZICO)] / 하나코 나나 COVER,KJzmhOkm4-E,1,KJzmhOkm4-E,2025-08-05T11:00:06+00:00,2709601,20703,False,0,,2709601
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,undead,UNDEAD (YOASOBI) / 텐코 시부키(Tenko Shibuki) cover,9KFsI34I1bs,2,g0mQQhmXmMg|9KFsI34I1bs,2025-07-05T12:20:07+00:00,2665656,36264,False,0,,2665656
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,경화수월,경화수월(鏡花水月)  / 유즈하 리코(Yuzuha Riko) cover,c6G7vRuJyhs,1,c6G7vRuJyhs,2024-11-21T09:00:07+00:00,2663385,18621,False,0,,2663385
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,bowandarrow,BOW AND ARROW (요네즈 켄시) / 아오쿠모 린(Aokumo Rin) Cover,76CJ6U2nxeY,1,76CJ6U2nxeY,2025-04-05T11:00:07+00:00,2662449,23143,False,0,,2662449
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,死神,死神(사신) / 아라하시 타비 Cover,Pgd_XVwBVU0,1,Pgd_XVwBVU0,2024-10-31T07:59:07+00:00,2641454,21746,False,0,,2641454
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,역몽,"역몽 (逆夢, King Gnu) - 아오쿠모 린 x 하나코 나나 Cover",lsshc8umnE4,1,lsshc8umnE4,2025-03-17T12:00:07+00:00,2584704,19050,True,0,,2584704
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,케세라세라,케세라세라 [Mrs. GREEN APPLE - ケセラセラ] ㅣ아카네 리제(Akane Lize) 【COVER】,rRvumOvx21Y,1,rRvumOvx21Y,2025-12-18T14:00:06+00:00,2566539,25098,False,0,,2566539
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,17살의노래,17살의 노래(17さいのうた。) / 시라유키 히나 Cover,VhBXWT6Oqto,1,VhBXWT6Oqto,2024-06-10T12:15:06+00:00,2551098,16672,False,0,,2551098
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,숨바꼭질,숨바꼭질 [ かくれんぼㅣAliA ] / 유즈하 리코 Yuzuha Riko cover,fLLX2R-RwVE,1,fLLX2R-RwVE,2026-04-13T14:00:06+00:00,2531842,33589,False,0,,2531842
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,神っぽいな,神っぽいな(신 같네) / 하나코 나나 COVER,_C4t1yi0WDQ,1,_C4t1yi0WDQ,2024-11-26T08:00:06+00:00,2488041,21857,False,0,,2488041
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,용사,용사(YOASOBI) / 유즈하 리코(Yuzuha Riko) cover,lfxl4YlY0lE,1,lfxl4YlY0lE,2024-05-17T09:00:07+00:00,2485390,18605,False,0,,2485390
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,beyondtheway,Beyond the way / [하나코 나나 x 유즈하 리코 x 아오쿠모 린] COVER,JTMAVnFAff0,1,JTMAVnFAff0,2025-02-20T11:00:06+00:00,2453883,26166,True,0,,2453883
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,apt,APT. (ROSÉ & Bruno Mars)ㅣ아카네 리제(Akane Lize) x 아오쿠모 린(Aokumo Rin) Cover,lqU0yh_u7Qo,1,lqU0yh_u7Qo,2024-12-01T09:30:06+00:00,2348095,24925,True,0,,2348095
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,vivalavida,Viva La Vida (Coldplay)ㅣ아카네 리제(Akane Lize) 【Arrange COVER】,OzncrMNY7cw,1,OzncrMNY7cw,2024-08-31T11:00:08+00:00,2312248,22928,False,0,,2312248
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,프라이드혁명,프라이드 혁명 (プライド革命) / 아카네 리제 Cover,pKPPV1RMk-c,1,pKPPV1RMk-c,2024-06-11T13:00:07+00:00,2305891,14110,False,0,,2305891
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,getcha,GETCHA! (Giga & KIRA) - 유즈하 리코 x 아오쿠모 린 (Yuzuha Riko x Aokumo Rin) Cover,7CQuc6Jf4UE,1,7CQuc6Jf4UE,2024-10-04T10:00:27+00:00,2303811,21620,True,0,,2303811
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,pale,Pale (MIMI) / 네네코 마시로 Cover,pnU-h63twZM,1,pnU-h63twZM,2023-10-21T09:00:11+00:00,2241420,0,False,0,,2241420
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,晩餐歌,晩餐歌 (tuki.) / 아오쿠모 린(Aokumo Rin) Cover,VsRyh2LOtBk,1,VsRyh2LOtBk,2025-06-14T12:00:06+00:00,2240105,18024,False,0,,2240105
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,bunnygirl,Bunny Girl (AKASAKI)ㅣ아카네 리제(Akane Lize) 【COVER】,SIBtVNjRois,1,SIBtVNjRois,2025-10-01T12:00:06+00:00,2237750,23030,False,0,,2237750
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,취한줄을모르고,취한 줄을 모르고 (酔いどれ知らず)ㅣ아카네 리제(Akane Lize) 【COVER】,209_dJOJa0Y,1,209_dJOJa0Y,2025-07-13T08:40:06+00:00,2234128,19086,False,0,,2234128
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,주름맞추기,주름맞추기 (しわあわせ / Vaundy)  / 유즈하 리코(Yuzuha Riko) cover,cGjgCLuyAro,1,cGjgCLuyAro,2024-12-13T09:00:06+00:00,2200298,17188,False,0,,2200298
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,사신,사신 (요네즈 켄시) / 아오쿠모 린(Aokumo Rin) Cover,jyU6GkzD2CA,1,jyU6GkzD2CA,2025-12-30T10:00:06+00:00,2189998,23474,False,0,,2189998
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,alliwantforchristmasisyou,All I Want For Christmas Is You (Kinyopio Ver.) / 아오쿠모 린(Aokumo Rin) Cover,zHbh6KO1dFo,1,zHbh6KO1dFo,2025-12-24T15:00:07+00:00,2182733,48247,False,0,,2182733
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,푸름과여름,푸름과 여름 (Mrs. GREEN APPLE) / 텐코 시부키(Tenko Shibuki) cover,d281GlN0nWo,1,d281GlN0nWo,2025-08-09T10:30:07+00:00,2173775,18082,False,0,,2173775
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,stepbackchallenge많이기다렸나요하나코나나,Step Back Challenge! 많이 기다렸나요? 하나코 나나 Shorts Cover #vtuber #shorts,RisaNpEcAtI,1,RisaNpEcAtI,2024-05-23T08:00:19+00:00,2156812,61518,False,0,,2156812
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,퀘스천,퀘스천 (Question) / 네네코 마시로 Cover,Y3McmrSFy1E,1,Y3McmrSFy1E,2023-06-08T07:00:09+00:00,2151845,16166,False,0,,2151845
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,aliceinmusicland,✧Alice in Musicland✧ | StelLive Cover,DMk4_4Xytz4,1,DMk4_4Xytz4,2024-11-24T12:05:06+00:00,2137782,33068,False,0,,2137782
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,summer,Summer (Paul Blanco Feat. BE′O) / 하나코 나나 COVER,xlXotzq2NqM,1,xlXotzq2NqM,2025-09-18T12:30:06+00:00,2099890,20359,False,0,,2099890
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,별자리가될수있다면,별자리가 될 수 있다면 (星座になれたら) / 아오쿠모 린(Aokumo Rin) Cover,1HSTjpAEgVY,1,1HSTjpAEgVY,2025-07-05T12:30:06+00:00,2081243,19276,False,0,,2081243
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,봄을기다리다,봄을 기다리다(春を待つ) / 시라유키 히나 Cover,Tmjy9uLbMFc,1,Tmjy9uLbMFc,2024-05-10T11:30:07+00:00,2066425,12527,False,0,,2066425
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,목마름을외치다,목마름을 외치다 (美波 - カワキヲアメク) / 유즈하 리코 (Yuzuha Riko) cover,eYaX9aDtlmA,1,eYaX9aDtlmA,2025-11-27T10:15:06+00:00,2065163,24043,False,0,,2065163
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,굿바이선언,【아야츠노 유니】 굿바이 선언 | Cover,ZokeGI54Kqo,1,ZokeGI54Kqo,2023-05-20T09:30:09+00:00,2026553,17531,False,0,,2026553
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,프로포즈,프로포즈(プロポーズ)ㅣ아카네 리제(Akane Lize) 【COVER】,icR-Tg7YZwY,1,icR-Tg7YZwY,2025-09-27T11:50:06+00:00,2003527,23991,False,0,,2003527
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,새벽과반딧불이,새벽과 반딧불이(夜明けと蛍) | 시라유키 히나 Cover,D938bjFYmII,1,D938bjFYmII,2024-10-26T11:00:07+00:00,1998598,15603,False,0,,1998598
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,hero,HERO (LUCY) / 아라하시 타비 Cover,gGQqeRJub3E,1,gGQqeRJub3E,2024-06-11T10:00:07+00:00,1990006,16086,False,0,,1990006
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,수평선,"수평선 (水平線, back number) / 하나코 나나 COVER",lZHyUw7LWSw,1,lZHyUw7LWSw,2025-11-13T09:01:22+00:00,1968355,17607,False,0,,1968355
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,summertime,Summertime (cinnamons × evening cinema) | 시라유키 히나(Shirayuki Hina) x 하나코 나나(Hanako Nana) Cover,WKY-KFCvm-A,2,WKY-KFCvm-A|5TwTZcYcse4,2023-09-23T05:00:04+00:00,1933821,27587,True,0,,1933821
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,증표,증표(シルシ) / 유즈하 리코(Yuzuha Riko) cover,EPRYt6d8oEY,1,EPRYt6d8oEY,2025-04-13T11:00:06+00:00,1919724,15629,False,0,,1919724
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,맑은날,맑은 날(ヨルシカ - 晴る)  / 유즈하 리코(Yuzuha Riko) cover,Rr2GjXAgJ9E,2,boePd6psiSc|Rr2GjXAgJ9E,2024-09-23T09:00:31+00:00,1914767,17192,False,0,,1914767
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,janedoe,"JANE DOE (Kenshi Yonezu, Hikaru Utada) | 시라유키 히나 x 아오쿠모 린 Cover",EIii4EXsfsU,1,EIii4EXsfsU,2025-10-27T12:10:06+00:00,1911587,24991,True,0,,1911587
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,시라유키히나,「Orange(オレンジ) / 4월은 너의 거짓말 ED」| 시라유키 히나 Cover,DzSb5b8ehdg,1,DzSb5b8ehdg,2025-04-27T11:30:06+00:00,1893458,17565,False,0,,1893458
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,ラプンツェル,ラプンツェル(Rapunzel) / 白雪ひな Cover,NcXfMM_TL3A,1,NcXfMM_TL3A,2024-03-29T11:30:07+00:00,1893106,11706,False,0,,1893106
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,アイデンティティ,アイデンティティ(아이덴티티) - 아오쿠모 린 x 텐코 시부키 (Aokumo Rin x Tenko Shibuki) Cover,-yY4Ijb06zg,1,-yY4Ijb06zg,2024-10-26T10:00:06+00:00,1891455,13265,True,0,,1891455
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,잿빛과푸름,잿빛과 푸름 (灰色と青) / 아오쿠모 린 x 유즈하 리코 (Aokumo Rin x Yuzuha Riko) Cover,HgHP9deY17g,1,HgHP9deY17g,2025-08-17T09:00:06+00:00,1886189,18671,True,0,,1886189
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,모니터링,모니터링 [モニタリング - DECO*27] / 하나코 나나 COVER,vT3xY5UE4Q4,1,vT3xY5UE4Q4,2025-04-14T10:00:06+00:00,1855842,18678,False,0,,1855842
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,눈싸움,눈싸움 (睨めっ娘) / 텐코 시부키(Tenko Shibuki) cover,ffF1XHKR5Ug,1,ffF1XHKR5Ug,2025-06-01T11:00:06+00:00,1845558,15036,False,0,,1845558
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,rain,"RAIN [강철의 연금술사 OST 鋼の錬金術師, SID] / 하나코 나나 COVER",aurVmylo4_Y,1,aurVmylo4_Y,2026-01-19T09:00:06+00:00,1842200,19732,False,0,,1842200
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,specialz,SPECIALZ(King Gnu) / 아오쿠모 린(Aokumo Rin) Cover,vCHNh5E4eDU,1,vCHNh5E4eDU,2025-01-04T10:00:06+00:00,1820463,18433,False,0,,1820463
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,フレデリック,[4K] オドループ(Oddloop) - フレデリック(FREDERIC) / 하나코 나나 3D Live Cover,c_xvBZNKa9g,1,c_xvBZNKa9g,2025-10-13T08:00:45+00:00,1807111,19966,False,0,,1807111
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,그여름의어느날은,그 여름의 어느 날은 (あの夏のいつかは) / 아라하시 타비 Cover,W-Xr4ceMOXI,1,W-Xr4ceMOXI,2023-06-09T07:00:11+00:00,1763810,11883,False,0,,1763810
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,grandescape,Grand Escape [날씨의 아이 OST] / 하나코 나나 COVER (Feat. Cliché),L-GJ9pYICDM,1,L-GJ9pYICDM,2025-05-10T09:00:07+00:00,1754261,19746,False,0,,1754261
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,댄스홀,댄스홀 (Mrs. GREEN APPLE 「ダンスホール」) / 아오쿠모 린(Aokumo Rin) Cover,jTUOSAmCqeI,1,jTUOSAmCqeI,2026-05-03T13:00:06+00:00,1750563,24943,False,0,,1750563
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,daybreakfrontline,DAYBREAK FRONTLINE / 텐코 시부키(Tenko Shibuki) cover,I8hFyN32Ysk,1,I8hFyN32Ysk,2026-01-31T08:00:06+00:00,1731717,20482,False,0,,1731717
